sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected
sensor_2495,Chilled water meter 2495,device_0001,m³,True,False,cold,,False
sensor_2496,Chilled water meter 2496,device_0001,l/h,True,False,cold,,False
sensor_2497,Chilled water meter 2497,device_0001,°C,True,False,cold,,False
sensor_2498,Chilled water meter 2498,device_0001,°C,True,False,cold,,False
sensor_2499,Chilled water meter 2499,device_0001,°C,True,False,cold,,False
sensor_2500,Utility meter 2500,device_0001,l/h,True,False,,,False
sensor_2501,Chilled water meter 2501,device_0001,kWh,True,False,cold,,False
sensor_2502,Chilled water meter 2502,device_0001,m³,True,False,cold,,False
sensor_2503,Chilled water meter 2503,device_0001,°C,True,False,cold,,False
sensor_2504,Chilled water meter 2504,device_0001,°C,True,False,cold,,False
sensor_2505,Chilled water meter 2505,device_0001,°C,True,False,cold,,False
sensor_2506,Chilled water meter 2506,device_0001,kW,True,False,cold,,False
sensor_2507,Water meter 2507,device_0001,m³,True,True,water,,False
sensor_2508,Heating meter 2508,device_0001,kWh,True,False,heating,,False
sensor_2509,Water meter 2509,device_0001,m³,True,True,water,,False
sensor_2510,Heating meter 2510,device_0001,kW,True,False,heating,,False
sensor_2511,Heating meter 2511,device_0001,l/h,True,False,heating,,False
sensor_2512,Heating meter 2512,device_0001,kWh,True,True,heating,,False
sensor_2513,Electricity meter 2513,device_0001,kWh,True,False,electricity,,False
sensor_2514,Electricity meter 2514,device_0001,kWh,True,False,electricity,,False
sensor_2515,Heating meter 2515,device_0001,°C,True,False,heating,,False
sensor_2516,Heating meter 2516,device_0001,Kelvin,True,False,heating,,False
sensor_2517,Heating meter 2517,device_0001,°C,True,False,heating,,False
sensor_2518,Chilled water meter 2518,device_0001,°C,True,False,cold,,False
sensor_2519,Heating meter 2519,device_0001,kW,True,False,heating,,False
sensor_2520,Chilled water meter 2520,device_0001,m³,True,False,cold,,False
sensor_2521,Electricity meter 2521,device_0001,kWh,True,True,electricity,,False
sensor_2522,Electricity meter 2522,device_0001,kWh,True,True,electricity,,False
sensor_2523,Heating meter 2523,device_0001,°C,True,False,heating,,False
sensor_2524,Heating meter 2524,device_0001,°C,True,False,heating,,False
sensor_2525,Heating meter 2525,device_0001,°C,True,False,heating,,False
sensor_2526,Water meter 2526,device_0001,°C,True,False,water,,False
sensor_2527,Water meter 2527,device_0001,m³,True,False,water,,False
sensor_2528,Gas meter 2528,device_0001,kWh,True,False,gas,,False
sensor_2529,Gas meter 2529,device_0001,kWh,True,False,gas,,False
sensor_2530,Electricity meter 2530,device_0001,kWh,True,False,electricity,,False
sensor_2531,Electricity meter 2531,device_0001,kWh,True,False,electricity,,False
sensor_2532,Electricity meter 2532,device_0001,kWh,True,False,electricity,,False
sensor_2533,Water meter 2533,device_0001,m³,True,False,water,,False
sensor_2534,Water meter 2534,device_0001,m³,True,False,water,,False
sensor_2535,Electricity meter 2535,device_0001,kWh,True,False,electricity,,False
sensor_2536,Electricity meter 2536,device_0001,kWh,True,False,electricity,,False
sensor_2537,Electricity meter 2537,device_0001,kWh,True,False,electricity,,False
sensor_2538,Electricity meter 2538,device_0001,kWh,True,False,electricity,,False
sensor_2539,Electricity meter 2539,device_0001,kWh,True,False,electricity,,False
sensor_2540,Electricity meter 2540,device_0001,kWh,True,False,electricity,,False
sensor_2541,Electricity meter 2541,device_0001,kWh,True,False,electricity,,False
sensor_2542,Electricity meter 2542,device_0001,kWh,True,False,electricity,,False
sensor_2543,Electricity meter 2543,device_0001,kWh,True,False,electricity,,False
sensor_2544,Water meter 2544,device_0001,m³,True,False,water,,False
sensor_2545,Electricity meter 2545,device_0001,kWh,True,False,electricity,,False
sensor_2546,Electricity meter 2546,device_0001,kWh,True,False,electricity,,False
sensor_2547,Electricity meter 2547,device_0001,kWh,True,False,electricity,,False
sensor_2548,Electricity meter 2548,device_0001,kWh,True,False,electricity,,False
sensor_2549,Electricity meter 2549,device_0001,kWh,True,False,electricity,,False
sensor_2550,Electricity meter 2550,device_0001,kWh,True,False,electricity,,False
sensor_2551,Electricity meter 2551,device_0001,kWh,True,False,electricity,,False
sensor_2552,Electricity meter 2552,device_0001,kWh,True,False,electricity,,False
sensor_2553,Electricity meter 2553,device_0001,kWh,True,False,electricity,,False
sensor_2554,Electricity meter 2554,device_0001,kWh,True,False,electricity,,False
sensor_2555,Electricity meter 2555,device_0001,kWh,True,False,electricity,,False
sensor_2556,Electricity meter 2556,device_0001,kWh,True,False,electricity,,False
sensor_2557,Electricity meter 2557,device_0001,kWh,True,False,electricity,,False
sensor_2558,Electricity meter 2558,device_0001,kWh,True,False,electricity,,False
sensor_2559,Electricity meter 2559,device_0001,kWh,True,False,electricity,,False
sensor_2560,Electricity meter 2560,device_0001,kWh,True,False,electricity,,False
sensor_2561,Electricity meter 2561,device_0001,kWh,True,False,electricity,,False
sensor_2562,Electricity meter 2562,device_0001,kWh,True,False,electricity,,False
sensor_2563,Electricity meter 2563,device_0001,kWh,True,False,electricity,,False
sensor_2564,Electricity meter 2564,device_0001,kWh,True,False,electricity,,False
sensor_2565,Electricity meter 2565,device_0001,kWh,True,False,electricity,,False
sensor_2566,Electricity meter 2566,device_0001,kWh,True,False,electricity,,False
sensor_2567,Electricity meter 2567,device_0001,kWh,True,False,electricity,,False
sensor_2568,Electricity meter 2568,device_0001,kWh,True,False,electricity,,False
sensor_2569,Electricity meter 2569,device_0001,kWh,True,False,electricity,,False
sensor_2570,Electricity meter 2570,device_0001,kWh,True,False,electricity,,False
sensor_2571,Electricity meter 2571,device_0001,kWh,True,False,electricity,,False
sensor_2572,Electricity meter 2572,device_0001,kWh,True,False,electricity,,False
sensor_2573,Electricity meter 2573,device_0001,kWh,True,False,electricity,,False
sensor_2574,Electricity meter 2574,device_0001,kWh,True,False,electricity,,False
sensor_2575,Heating meter 2575,device_0001,kWh,True,True,heating,,False
sensor_2576,Chilled water meter 2576,device_0001,kWh,True,True,cold,,False
sensor_2577,Electricity meter 2577,device_0001,kWh,True,True,electricity,,False
sensor_2578,Electricity meter 2578,device_0001,kWh,True,True,electricity,,False
sensor_2579,Water meter 2579,device_0001,m³,True,True,water,,False
sensor_2580,Heating meter 2580,device_0001,kWh,True,False,heating,,False
sensor_2581,Heating meter 2581,device_0001,kWh,True,False,heating,,False
sensor_2582,Heating meter 2582,device_0001,kWh,True,False,heating,,False
sensor_2583,Heating meter 2583,device_0001,kWh,True,False,heating,,False
sensor_2584,Water meter 2584,device_0001,m³,True,True,water,,False
sensor_2585,Water meter 2585,device_0001,m³,True,True,water,,False
sensor_2586,Electricity meter 2586,device_0001,kWh,True,True,electricity,,False
sensor_2587,Electricity meter 2587,device_0001,kWh,True,True,electricity,,False
sensor_2588,Electricity meter 2588,device_0001,kWh,True,False,electricity,,False
sensor_2589,Water meter 2589,device_0001,m³,True,False,water,,False
sensor_2590,Water meter 2590,device_0001,m³,True,False,water,,False
sensor_2591,Chilled water meter 2591,device_0001,kW,True,False,cold,,False
sensor_2592,Chilled water meter 2592,device_0001,l/h,True,False,cold,,False
sensor_2593,Electricity meter 2593,device_0001,kWh,True,False,electricity,,False
sensor_2594,Electricity meter 2594,device_0001,kWh,True,False,electricity,,False
sensor_2595,Electricity meter 2595,device_0001,kWh,True,False,electricity,,False
sensor_2596,Electricity meter 2596,device_0001,kWh,True,False,electricity,,False
sensor_2597,Electricity meter 2597,device_0001,kWh,True,False,electricity,,False
sensor_2598,Electricity meter 2598,device_0001,kWh,True,False,electricity,,False
sensor_2599,Electricity meter 2599,device_0001,kWh,True,False,electricity,,False
sensor_2600,Electricity meter 2600,device_0001,kWh,True,False,electricity,,False
sensor_2601,Electricity meter 2601,device_0001,kWh,True,False,electricity,,False
sensor_2602,Electricity meter 2602,device_0001,kWh,True,False,electricity,,False
sensor_2603,Electricity meter 2603,device_0001,kWh,True,False,electricity,,False
sensor_2604,Electricity meter 2604,device_0001,kWh,True,False,electricity,,False
sensor_2605,Electricity meter 2605,device_0001,kWh,True,False,electricity,,False
sensor_2606,Electricity meter 2606,device_0001,kWh,True,False,electricity,,False
sensor_2607,Electricity meter 2607,device_0001,kWh,True,False,electricity,,False
sensor_2608,Electricity meter 2608,device_0001,kWh,True,False,electricity,,False
sensor_2609,Electricity meter 2609,device_0001,kWh,True,False,electricity,,False
sensor_2610,Electricity meter 2610,device_0001,kWh,True,False,electricity,,False
sensor_2611,Electricity meter 2611,device_0001,kWh,True,False,electricity,,False
sensor_2612,Electricity meter 2612,device_0001,kWh,True,False,electricity,,False
sensor_2613,Electricity meter 2613,device_0001,kWh,True,False,electricity,,False
sensor_2614,Electricity meter 2614,device_0001,kWh,True,False,electricity,,False
sensor_2615,Electricity meter 2615,device_0001,kWh,True,False,electricity,,False
sensor_2616,Electricity meter 2616,device_0001,kWh,True,False,electricity,,False
sensor_2617,Electricity meter 2617,device_0001,kWh,True,False,electricity,,False
sensor_2618,Electricity meter 2618,device_0001,kWh,True,False,electricity,,False
sensor_2619,Electricity meter 2619,device_0001,kWh,True,False,electricity,,False
sensor_2620,Electricity meter 2620,device_0001,kWh,True,False,electricity,,False
sensor_2621,Electricity meter 2621,device_0001,kWh,True,False,electricity,,False
sensor_2622,Electricity meter 2622,device_0001,kWh,True,False,electricity,,False
sensor_2623,Electricity meter 2623,device_0001,kWh,True,False,electricity,,False
sensor_2624,Electricity meter 2624,device_0001,kWh,True,False,electricity,,False
sensor_2625,Electricity meter 2625,device_0001,kWh,True,False,electricity,,False
sensor_2626,Water meter 2626,device_0001,m³,True,False,water,,False
sensor_2627,Heating meter 2627,device_0001,kWh,True,False,heating,,False
sensor_2628,Heating meter 2628,device_0001,kWh,True,False,heating,,False
sensor_2629,Water meter 2629,device_0001,m³,True,False,water,,False
sensor_2630,Water meter 2630,device_0001,m³,True,False,water,,False
sensor_2631,Water meter 2631,device_0001,m³,True,False,water,,False
sensor_2632,Heating meter 2632,device_0001,kWh,True,False,heating,,False
sensor_2633,Water meter 2633,device_0001,m³,True,False,water,,False
sensor_2634,Heating meter 2634,device_0001,kWh,True,False,heating,,False
sensor_2635,Heating meter 2635,device_0001,kW,True,False,heating,,False
sensor_2636,Heating meter 2636,device_0001,kWh,True,False,heating,,False
sensor_2637,Water meter 2637,device_0001,m³,True,False,water,,False
sensor_2638,Water meter 2638,device_0001,m³,True,True,water,,False
sensor_2639,Water meter 2639,device_0001,m³,True,True,water,,False
sensor_2640,Water meter 2640,device_0001,m³,True,True,water,,False
sensor_2641,Gas meter 2641,device_0001,m³,True,False,gas,,False
sensor_2642,Heating meter 2642,device_0001,kWh,True,False,heating,,False
sensor_2643,Water meter 2643,device_0001,m³,True,False,water,,False
sensor_2644,Water meter 2644,device_0001,m³,True,False,water,,False
sensor_2645,Water meter 2645,device_0001,m³,True,False,water,,False
sensor_2646,Water meter 2646,device_0001,m³,True,False,water,,False
sensor_2647,Electricity meter 2647,device_0001,kWh,True,False,electricity,,False
sensor_2648,Electricity meter 2648,device_0001,kWh,True,False,electricity,,False
sensor_2649,Electricity meter 2649,device_0001,kWh,True,False,electricity,,False
sensor_2650,Electricity meter 2650,device_0001,kWh,True,False,electricity,,False
sensor_2651,Electricity meter 2651,device_0001,kWh,True,False,electricity,,False
sensor_2652,Heating meter 2652,device_0001,kWh,True,False,heating,,False
sensor_2653,Heating meter 2653,device_0001,kWh,True,False,heating,,False
sensor_2654,Water meter 2654,device_0001,m³,True,False,water,,False
sensor_2655,Water meter 2655,device_0001,m³,True,False,water,,False
sensor_2656,Water meter 2656,device_0001,m³,True,False,water,,False
sensor_2657,Water meter 2657,device_0001,m³,True,False,water,,False
sensor_2658,Heating meter 2658,device_0001,kWh,True,False,heating,,False
sensor_2659,Heating meter 2659,device_0001,kWh,True,False,heating,,False
sensor_2660,Water meter 2660,device_0001,m³,True,False,water,,False
sensor_2661,Water meter 2661,device_0001,m³,True,False,water,,False
sensor_2662,Water meter 2662,device_0001,m³,True,False,water,,False
sensor_2663,Water meter 2663,device_0001,m³,True,False,water,,False
sensor_2664,Water meter 2664,device_0001,m³,True,False,water,,False
sensor_2665,Heating meter 2665,device_0001,kWh,True,False,heating,,False
sensor_2666,Water meter 2666,device_0001,m³,True,False,water,,False
sensor_2667,Heating meter 2667,device_0001,kWh,True,False,heating,,False
sensor_2668,Heating meter 2668,device_0001,kWh,True,False,heating,,False
sensor_2669,Heating meter 2669,device_0001,kWh,True,False,heating,,False
sensor_2670,Water meter 2670,device_0001,m³,True,False,water,,False
sensor_2671,Heating meter 2671,device_0001,kWh,True,False,heating,,False
sensor_2672,Water meter 2672,device_0001,m³,True,False,water,,False
sensor_2673,Heating meter 2673,device_0001,kWh,True,False,heating,,False
sensor_2674,Water meter 2674,device_0001,m³,True,False,water,,False
sensor_2675,Water meter 2675,device_0001,m³,True,False,water,,False
sensor_2676,Water meter 2676,device_0001,m³,True,False,water,,False
sensor_2677,Electricity meter 2677,device_0001,kWh,True,False,electricity,,False
sensor_2678,Electricity meter 2678,device_0001,kWh,True,False,electricity,,False
sensor_2679,Electricity meter 2679,device_0001,kWh,True,False,electricity,,False
sensor_2680,Electricity meter 2680,device_0001,kWh,True,False,electricity,,False
sensor_2681,Electricity meter 2681,device_0001,kWh,True,False,electricity,,False
sensor_2682,Electricity meter 2682,device_0001,kWh,True,False,electricity,,False
sensor_2683,Electricity meter 2683,device_0001,kWh,True,False,electricity,,False
sensor_2684,Electricity meter 2684,device_0001,kWh,True,False,electricity,,False
sensor_2685,Electricity meter 2685,device_0001,kWh,True,False,electricity,,False
sensor_2686,Electricity meter 2686,device_0001,kWh,True,False,electricity,,False
sensor_2687,Electricity meter 2687,device_0001,kWh,True,False,electricity,,False
sensor_2688,Electricity meter 2688,device_0001,kWh,True,False,electricity,,False
sensor_2689,Electricity meter 2689,device_0001,kWh,True,False,electricity,,False
sensor_2690,Electricity meter 2690,device_0001,kWh,True,False,electricity,,False
sensor_2691,Electricity meter 2691,device_0001,kWh,True,False,electricity,,False
sensor_2692,Electricity meter 2692,device_0001,kWh,True,False,electricity,,False
